dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
PubMed,GCN,transductive,0,0.8360000252723694,0.8360000252723694,0.8360000252723694,0.7940000295639038,208,0
PubMed,GCN,density_control,0,0.828000009059906,0.828000009059906,0.828000009059906,0.7960000038146973,171,0
PubMed,GCN,inductive,0,0.8360000252723694,0.8360000252723694,0.8360000252723694,0.7900000214576721,201,0
PubMed,GraphSAGE,transductive,0,0.7940000295639038,0.7940000295639038,0.7940000295639038,0.7760000228881836,244,0
PubMed,GraphSAGE,density_control,0,0.7860000133514404,0.7860000133514404,0.7860000133514404,0.777999997138977,263,0
PubMed,GraphSAGE,inductive,0,0.7919999957084656,0.7919999957084656,0.7919999957084656,0.7739999890327454,131,0
PubMed,MLP,transductive,0,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.7099999785423279,132,0
PubMed,MLP,density_control,0,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.7099999785423279,132,0
PubMed,MLP,inductive,0,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.7099999785423279,132,0
PubMed,LabelProp,transductive,0,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.4180000126361847,0,0
PubMed,LabelProp,density_control,0,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.4180000126361847,0,0
PubMed,LabelProp,inductive,0,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.4180000126361847,0,0
PubMed,GCN,transductive,1,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7559999823570251,213,1
PubMed,GCN,density_control,1,0.7639999985694885,0.7639999985694885,0.7639999985694885,0.7580000162124634,166,1
PubMed,GCN,inductive,1,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7639999985694885,300,1
PubMed,GraphSAGE,transductive,1,0.7379999756813049,0.7379999756813049,0.7379999756813049,0.7480000257492065,168,1
PubMed,GraphSAGE,density_control,1,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7319999933242798,241,1
PubMed,GraphSAGE,inductive,1,0.734000027179718,0.734000027179718,0.734000027179718,0.7440000176429749,189,1
PubMed,MLP,transductive,1,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.6959999799728394,284,1
PubMed,MLP,density_control,1,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.6959999799728394,284,1
PubMed,MLP,inductive,1,0.6940000057220459,0.6940000057220459,0.6940000057220459,0.6959999799728394,284,1
PubMed,LabelProp,transductive,1,0.5019999742507935,0.5019999742507935,0.5019999742507935,0.4580000042915344,0,1
PubMed,LabelProp,density_control,1,0.5019999742507935,0.5019999742507935,0.5019999742507935,0.4580000042915344,0,1
PubMed,LabelProp,inductive,1,0.5019999742507935,0.5019999742507935,0.5019999742507935,0.4580000042915344,0,1
PubMed,GCN,transductive,2,0.7419999837875366,0.7419999837875366,0.7419999837875366,0.8420000076293945,217,2
PubMed,GCN,density_control,2,0.75,0.75,0.75,0.8320000171661377,206,2
PubMed,GCN,inductive,2,0.765999972820282,0.765999972820282,0.765999972820282,0.8339999914169312,155,2
PubMed,GraphSAGE,transductive,2,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7940000295639038,282,2
PubMed,GraphSAGE,density_control,2,0.7379999756813049,0.7379999756813049,0.7379999756813049,0.7960000038146973,177,2
PubMed,GraphSAGE,inductive,2,0.7459999918937683,0.7459999918937683,0.7459999918937683,0.7919999957084656,197,2
PubMed,MLP,transductive,2,0.6819999814033508,0.6819999814033508,0.6819999814033508,0.7319999933242798,109,2
PubMed,MLP,density_control,2,0.6819999814033508,0.6819999814033508,0.6819999814033508,0.7319999933242798,109,2
PubMed,MLP,inductive,2,0.6819999814033508,0.6819999814033508,0.6819999814033508,0.7319999933242798,109,2
PubMed,LabelProp,transductive,2,0.527999997138977,0.527999997138977,0.527999997138977,0.5260000228881836,0,2
PubMed,LabelProp,density_control,2,0.527999997138977,0.527999997138977,0.527999997138977,0.5260000228881836,0,2
PubMed,LabelProp,inductive,2,0.527999997138977,0.527999997138977,0.527999997138977,0.5260000228881836,0,2
PubMed,GCN,transductive,3,0.7979999780654907,0.7979999780654907,0.7979999780654907,0.7680000066757202,201,3
PubMed,GCN,density_control,3,0.7839999794960022,0.7839999794960022,0.7839999794960022,0.7699999809265137,203,3
PubMed,GCN,inductive,3,0.7720000147819519,0.7720000147819519,0.7720000147819519,0.7639999985694885,135,3
PubMed,GraphSAGE,transductive,3,0.7639999985694885,0.7639999985694885,0.7639999985694885,0.7540000081062317,272,3
PubMed,GraphSAGE,density_control,3,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7519999742507935,300,3
PubMed,GraphSAGE,inductive,3,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.7559999823570251,191,3
PubMed,MLP,transductive,3,0.7059999704360962,0.7059999704360962,0.7059999704360962,0.7360000014305115,190,3
PubMed,MLP,density_control,3,0.7059999704360962,0.7059999704360962,0.7059999704360962,0.7360000014305115,190,3
PubMed,MLP,inductive,3,0.7059999704360962,0.7059999704360962,0.7059999704360962,0.7360000014305115,190,3
PubMed,LabelProp,transductive,3,0.42800000309944153,0.42800000309944153,0.42800000309944153,0.46000000834465027,0,3
PubMed,LabelProp,density_control,3,0.42800000309944153,0.42800000309944153,0.42800000309944153,0.46000000834465027,0,3
PubMed,LabelProp,inductive,3,0.42800000309944153,0.42800000309944153,0.42800000309944153,0.46000000834465027,0,3
PubMed,GCN,transductive,4,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7680000066757202,125,4
PubMed,GCN,density_control,4,0.7580000162124634,0.7580000162124634,0.7580000162124634,0.7680000066757202,198,4
PubMed,GCN,inductive,4,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7720000147819519,223,4
PubMed,GraphSAGE,transductive,4,0.7440000176429749,0.7440000176429749,0.7440000176429749,0.765999972820282,168,4
PubMed,GraphSAGE,density_control,4,0.7459999918937683,0.7459999918937683,0.7459999918937683,0.7599999904632568,145,4
PubMed,GraphSAGE,inductive,4,0.7459999918937683,0.7459999918937683,0.7459999918937683,0.7620000243186951,132,4
PubMed,MLP,transductive,4,0.7419999837875366,0.7419999837875366,0.7419999837875366,0.7419999837875366,187,4
PubMed,MLP,density_control,4,0.7419999837875366,0.7419999837875366,0.7419999837875366,0.7419999837875366,187,4
PubMed,MLP,inductive,4,0.7419999837875366,0.7419999837875366,0.7419999837875366,0.7419999837875366,187,4
PubMed,LabelProp,transductive,4,0.4519999921321869,0.4519999921321869,0.4519999921321869,0.4300000071525574,0,4
PubMed,LabelProp,density_control,4,0.4519999921321869,0.4519999921321869,0.4519999921321869,0.4300000071525574,0,4
PubMed,LabelProp,inductive,4,0.4519999921321869,0.4519999921321869,0.4519999921321869,0.4300000071525574,0,4
PubMed,GCN,transductive,5,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.8059999942779541,218,5
PubMed,GCN,density_control,5,0.7820000052452087,0.7820000052452087,0.7820000052452087,0.8059999942779541,248,5
PubMed,GCN,inductive,5,0.7739999890327454,0.7739999890327454,0.7739999890327454,0.800000011920929,138,5
PubMed,GraphSAGE,transductive,5,0.75,0.75,0.75,0.7760000228881836,127,5
PubMed,GraphSAGE,density_control,5,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.777999997138977,227,5
PubMed,GraphSAGE,inductive,5,0.7639999985694885,0.7639999985694885,0.7639999985694885,0.7860000133514404,192,5
PubMed,MLP,transductive,5,0.699999988079071,0.699999988079071,0.699999988079071,0.7319999933242798,241,5
PubMed,MLP,density_control,5,0.699999988079071,0.699999988079071,0.699999988079071,0.7319999933242798,241,5
PubMed,MLP,inductive,5,0.699999988079071,0.699999988079071,0.699999988079071,0.7319999933242798,241,5
PubMed,LabelProp,transductive,5,0.44600000977516174,0.44600000977516174,0.44600000977516174,0.46799999475479126,0,5
PubMed,LabelProp,density_control,5,0.44600000977516174,0.44600000977516174,0.44600000977516174,0.46799999475479126,0,5
PubMed,LabelProp,inductive,5,0.44600000977516174,0.44600000977516174,0.44600000977516174,0.46799999475479126,0,5
PubMed,GCN,transductive,6,0.7940000295639038,0.7940000295639038,0.7940000295639038,0.8360000252723694,134,6
PubMed,GCN,density_control,6,0.7919999957084656,0.7919999957084656,0.7919999957084656,0.8379999995231628,146,6
PubMed,GCN,inductive,6,0.8059999942779541,0.8059999942779541,0.8059999942779541,0.8360000252723694,147,6
PubMed,GraphSAGE,transductive,6,0.7440000176429749,0.7440000176429749,0.7440000176429749,0.8199999928474426,191,6
PubMed,GraphSAGE,density_control,6,0.7459999918937683,0.7459999918937683,0.7459999918937683,0.8119999766349792,162,6
PubMed,GraphSAGE,inductive,6,0.7820000052452087,0.7820000052452087,0.7820000052452087,0.8159999847412109,191,6
PubMed,MLP,transductive,6,0.7020000219345093,0.7020000219345093,0.7020000219345093,0.7239999771118164,145,6
PubMed,MLP,density_control,6,0.7020000219345093,0.7020000219345093,0.7020000219345093,0.7239999771118164,145,6
PubMed,MLP,inductive,6,0.7020000219345093,0.7020000219345093,0.7020000219345093,0.7239999771118164,145,6
PubMed,LabelProp,transductive,6,0.5,0.5,0.5,0.527999997138977,0,6
PubMed,LabelProp,density_control,6,0.5,0.5,0.5,0.527999997138977,0,6
PubMed,LabelProp,inductive,6,0.5,0.5,0.5,0.527999997138977,0,6
PubMed,GCN,transductive,7,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7820000052452087,299,7
PubMed,GCN,density_control,7,0.765999972820282,0.765999972820282,0.765999972820282,0.7799999713897705,300,7
PubMed,GCN,inductive,7,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7839999794960022,239,7
PubMed,GraphSAGE,transductive,7,0.7559999823570251,0.7559999823570251,0.7559999823570251,0.7419999837875366,129,7
PubMed,GraphSAGE,density_control,7,0.7580000162124634,0.7580000162124634,0.7580000162124634,0.7400000095367432,191,7
PubMed,GraphSAGE,inductive,7,0.7519999742507935,0.7519999742507935,0.7519999742507935,0.7440000176429749,261,7
PubMed,MLP,transductive,7,0.6880000233650208,0.6880000233650208,0.6880000233650208,0.6460000276565552,149,7
PubMed,MLP,density_control,7,0.6880000233650208,0.6880000233650208,0.6880000233650208,0.6460000276565552,149,7
PubMed,MLP,inductive,7,0.6880000233650208,0.6880000233650208,0.6880000233650208,0.6460000276565552,149,7
PubMed,LabelProp,transductive,7,0.4320000112056732,0.4320000112056732,0.4320000112056732,0.38600000739097595,0,7
PubMed,LabelProp,density_control,7,0.4320000112056732,0.4320000112056732,0.4320000112056732,0.38600000739097595,0,7
PubMed,LabelProp,inductive,7,0.4320000112056732,0.4320000112056732,0.4320000112056732,0.38600000739097595,0,7
PubMed,GCN,transductive,8,0.7960000038146973,0.7960000038146973,0.7960000038146973,0.8420000076293945,211,8
PubMed,GCN,density_control,8,0.7960000038146973,0.7960000038146973,0.7960000038146973,0.8399999737739563,192,8
PubMed,GCN,inductive,8,0.8100000023841858,0.8100000023841858,0.8100000023841858,0.8379999995231628,192,8
PubMed,GraphSAGE,transductive,8,0.7599999904632568,0.7599999904632568,0.7599999904632568,0.8059999942779541,138,8
PubMed,GraphSAGE,density_control,8,0.7540000081062317,0.7540000081062317,0.7540000081062317,0.800000011920929,300,8
PubMed,GraphSAGE,inductive,8,0.7580000162124634,0.7580000162124634,0.7580000162124634,0.8140000104904175,149,8
PubMed,MLP,transductive,8,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.7179999947547913,202,8
PubMed,MLP,density_control,8,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.7179999947547913,202,8
PubMed,MLP,inductive,8,0.7099999785423279,0.7099999785423279,0.7099999785423279,0.7179999947547913,202,8
PubMed,LabelProp,transductive,8,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.47600001096725464,0,8
PubMed,LabelProp,density_control,8,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.47600001096725464,0,8
PubMed,LabelProp,inductive,8,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.47600001096725464,0,8
PubMed,GCN,transductive,9,0.7720000147819519,0.7720000147819519,0.7720000147819519,0.7739999890327454,159,9
PubMed,GCN,density_control,9,0.7839999794960022,0.7839999794960022,0.7839999794960022,0.7720000147819519,147,9
PubMed,GCN,inductive,9,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7680000066757202,148,9
PubMed,GraphSAGE,transductive,9,0.7760000228881836,0.7760000228881836,0.7760000228881836,0.7699999809265137,139,9
PubMed,GraphSAGE,density_control,9,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7739999890327454,288,9
PubMed,GraphSAGE,inductive,9,0.777999997138977,0.777999997138977,0.777999997138977,0.7720000147819519,222,9
PubMed,MLP,transductive,9,0.7519999742507935,0.7519999742507935,0.7519999742507935,0.7279999852180481,116,9
PubMed,MLP,density_control,9,0.7519999742507935,0.7519999742507935,0.7519999742507935,0.7279999852180481,116,9
PubMed,MLP,inductive,9,0.7519999742507935,0.7519999742507935,0.7519999742507935,0.7279999852180481,116,9
PubMed,LabelProp,transductive,9,0.5040000081062317,0.5040000081062317,0.5040000081062317,0.4399999976158142,0,9
PubMed,LabelProp,density_control,9,0.5040000081062317,0.5040000081062317,0.5040000081062317,0.4399999976158142,0,9
PubMed,LabelProp,inductive,9,0.5040000081062317,0.5040000081062317,0.5040000081062317,0.4399999976158142,0,9
chameleon,GCN,transductive,0,0.3160000145435333,0.3160000145435333,0.3160000145435333,0.34599998593330383,178,0
chameleon,GCN,density_control,0,0.29600000381469727,0.29600000381469727,0.29600000381469727,0.34200000762939453,136,0
chameleon,GCN,inductive,0,0.335999995470047,0.335999995470047,0.335999995470047,0.35600000619888306,137,0
chameleon,GraphSAGE,transductive,0,0.38600000739097595,0.38600000739097595,0.38600000739097595,0.4580000042915344,186,0
chameleon,GraphSAGE,density_control,0,0.4059999883174896,0.4059999883174896,0.4059999883174896,0.4359999895095825,120,0
chameleon,GraphSAGE,inductive,0,0.37599998712539673,0.37599998712539673,0.37599998712539673,0.4560000002384186,180,0
chameleon,MLP,transductive,0,0.3840000033378601,0.3840000033378601,0.3840000033378601,0.42800000309944153,217,0
chameleon,MLP,density_control,0,0.3840000033378601,0.3840000033378601,0.3840000033378601,0.42800000309944153,217,0
chameleon,MLP,inductive,0,0.3840000033378601,0.3840000033378601,0.3840000033378601,0.42800000309944153,217,0
chameleon,LabelProp,transductive,0,0.21199999749660492,0.21199999749660492,0.21199999749660492,0.1979999989271164,0,0
chameleon,LabelProp,density_control,0,0.21199999749660492,0.21199999749660492,0.21199999749660492,0.1979999989271164,0,0
chameleon,LabelProp,inductive,0,0.21199999749660492,0.21199999749660492,0.21199999749660492,0.1979999989271164,0,0
chameleon,GCN,transductive,1,0.3160000145435333,0.3160000145435333,0.3160000145435333,0.328000009059906,114,1
chameleon,GCN,density_control,1,0.32600000500679016,0.32600000500679016,0.32600000500679016,0.3240000009536743,115,1
chameleon,GCN,inductive,1,0.33799999952316284,0.33799999952316284,0.33799999952316284,0.3499999940395355,115,1
chameleon,GraphSAGE,transductive,1,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.36000001430511475,116,1
chameleon,GraphSAGE,density_control,1,0.36800000071525574,0.36800000071525574,0.36800000071525574,0.36000001430511475,212,1
chameleon,GraphSAGE,inductive,1,0.3619999885559082,0.3619999885559082,0.3619999885559082,0.38600000739097595,116,1
chameleon,MLP,transductive,1,0.3479999899864197,0.3479999899864197,0.3479999899864197,0.37599998712539673,116,1
chameleon,MLP,density_control,1,0.3479999899864197,0.3479999899864197,0.3479999899864197,0.37599998712539673,116,1
chameleon,MLP,inductive,1,0.3479999899864197,0.3479999899864197,0.3479999899864197,0.37599998712539673,116,1
chameleon,LabelProp,transductive,1,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.20600000023841858,0,1
chameleon,LabelProp,density_control,1,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.20600000023841858,0,1
chameleon,LabelProp,inductive,1,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.20600000023841858,0,1
chameleon,GCN,transductive,2,0.2980000078678131,0.2980000078678131,0.2980000078678131,0.3659999966621399,300,2
chameleon,GCN,density_control,2,0.328000009059906,0.328000009059906,0.328000009059906,0.34599998593330383,140,2
chameleon,GCN,inductive,2,0.30799999833106995,0.30799999833106995,0.30799999833106995,0.3540000021457672,214,2
chameleon,GraphSAGE,transductive,2,0.41600000858306885,0.41600000858306885,0.41600000858306885,0.41600000858306885,115,2
chameleon,GraphSAGE,density_control,2,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.41600000858306885,119,2
chameleon,GraphSAGE,inductive,2,0.42800000309944153,0.42800000309944153,0.42800000309944153,0.4259999990463257,118,2
chameleon,MLP,transductive,2,0.42399999499320984,0.42399999499320984,0.42399999499320984,0.4339999854564667,119,2
chameleon,MLP,density_control,2,0.42399999499320984,0.42399999499320984,0.42399999499320984,0.4339999854564667,119,2
chameleon,MLP,inductive,2,0.42399999499320984,0.42399999499320984,0.42399999499320984,0.4339999854564667,119,2
chameleon,LabelProp,transductive,2,0.23399999737739563,0.23399999737739563,0.23399999737739563,0.2160000056028366,0,2
chameleon,LabelProp,density_control,2,0.23399999737739563,0.23399999737739563,0.23399999737739563,0.2160000056028366,0,2
chameleon,LabelProp,inductive,2,0.23399999737739563,0.23399999737739563,0.23399999737739563,0.2160000056028366,0,2
chameleon,GCN,transductive,3,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.3059999942779541,187,3
chameleon,GCN,density_control,3,0.28200000524520874,0.28200000524520874,0.28200000524520874,0.3019999861717224,237,3
chameleon,GCN,inductive,3,0.27000001072883606,0.27000001072883606,0.27000001072883606,0.30799999833106995,109,3
chameleon,GraphSAGE,transductive,3,0.3919999897480011,0.3919999897480011,0.3919999897480011,0.41999998688697815,234,3
chameleon,GraphSAGE,density_control,3,0.3840000033378601,0.3840000033378601,0.3840000033378601,0.4099999964237213,159,3
chameleon,GraphSAGE,inductive,3,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4259999990463257,300,3
chameleon,MLP,transductive,3,0.39399999380111694,0.39399999380111694,0.39399999380111694,0.39800000190734863,121,3
chameleon,MLP,density_control,3,0.39399999380111694,0.39399999380111694,0.39399999380111694,0.39800000190734863,121,3
chameleon,MLP,inductive,3,0.39399999380111694,0.39399999380111694,0.39399999380111694,0.39800000190734863,121,3
chameleon,LabelProp,transductive,3,0.18799999356269836,0.18799999356269836,0.18799999356269836,0.17399999499320984,0,3
chameleon,LabelProp,density_control,3,0.18799999356269836,0.18799999356269836,0.18799999356269836,0.17399999499320984,0,3
chameleon,LabelProp,inductive,3,0.18799999356269836,0.18799999356269836,0.18799999356269836,0.17399999499320984,0,3
chameleon,GCN,transductive,4,0.39399999380111694,0.39399999380111694,0.39399999380111694,0.40400001406669617,134,4
chameleon,GCN,density_control,4,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.40400001406669617,131,4
chameleon,GCN,inductive,4,0.37400001287460327,0.37400001287460327,0.37400001287460327,0.4000000059604645,142,4
chameleon,GraphSAGE,transductive,4,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.3919999897480011,123,4
chameleon,GraphSAGE,density_control,4,0.40400001406669617,0.40400001406669617,0.40400001406669617,0.39800000190734863,116,4
chameleon,GraphSAGE,inductive,4,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.39399999380111694,300,4
chameleon,MLP,transductive,4,0.3619999885559082,0.3619999885559082,0.3619999885559082,0.4020000100135803,127,4
chameleon,MLP,density_control,4,0.3619999885559082,0.3619999885559082,0.3619999885559082,0.4020000100135803,127,4
chameleon,MLP,inductive,4,0.3619999885559082,0.3619999885559082,0.3619999885559082,0.4020000100135803,127,4
chameleon,LabelProp,transductive,4,0.20800000429153442,0.20800000429153442,0.20800000429153442,0.20200000703334808,0,4
chameleon,LabelProp,density_control,4,0.20800000429153442,0.20800000429153442,0.20800000429153442,0.20200000703334808,0,4
chameleon,LabelProp,inductive,4,0.20800000429153442,0.20800000429153442,0.20800000429153442,0.20200000703334808,0,4
chameleon,GCN,transductive,5,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3580000102519989,105,5
chameleon,GCN,density_control,5,0.3659999966621399,0.3659999966621399,0.3659999966621399,0.3659999966621399,105,5
chameleon,GCN,inductive,5,0.3700000047683716,0.3700000047683716,0.3700000047683716,0.3880000114440918,108,5
chameleon,GraphSAGE,transductive,5,0.414000004529953,0.414000004529953,0.414000004529953,0.42399999499320984,115,5
chameleon,GraphSAGE,density_control,5,0.4020000100135803,0.4020000100135803,0.4020000100135803,0.4300000071525574,205,5
chameleon,GraphSAGE,inductive,5,0.4059999883174896,0.4059999883174896,0.4059999883174896,0.42800000309944153,300,5
chameleon,MLP,transductive,5,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41200000047683716,123,5
chameleon,MLP,density_control,5,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41200000047683716,123,5
chameleon,MLP,inductive,5,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41200000047683716,123,5
chameleon,LabelProp,transductive,5,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.1899999976158142,0,5
chameleon,LabelProp,density_control,5,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.1899999976158142,0,5
chameleon,LabelProp,inductive,5,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.1899999976158142,0,5
chameleon,GCN,transductive,6,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.3440000116825104,111,6
chameleon,GCN,density_control,6,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.3580000102519989,285,6
chameleon,GCN,inductive,6,0.3919999897480011,0.3919999897480011,0.3919999897480011,0.35199999809265137,109,6
chameleon,GraphSAGE,transductive,6,0.42800000309944153,0.42800000309944153,0.42800000309944153,0.39399999380111694,185,6
chameleon,GraphSAGE,density_control,6,0.4480000138282776,0.4480000138282776,0.4480000138282776,0.40400001406669617,116,6
chameleon,GraphSAGE,inductive,6,0.4059999883174896,0.4059999883174896,0.4059999883174896,0.38199999928474426,116,6
chameleon,MLP,transductive,6,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3880000114440918,300,6
chameleon,MLP,density_control,6,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3880000114440918,300,6
chameleon,MLP,inductive,6,0.3799999952316284,0.3799999952316284,0.3799999952316284,0.3880000114440918,300,6
chameleon,LabelProp,transductive,6,0.21199999749660492,0.21199999749660492,0.21199999749660492,0.2160000056028366,0,6
chameleon,LabelProp,density_control,6,0.21199999749660492,0.21199999749660492,0.21199999749660492,0.2160000056028366,0,6
chameleon,LabelProp,inductive,6,0.21199999749660492,0.21199999749660492,0.21199999749660492,0.2160000056028366,0,6
chameleon,GCN,transductive,7,0.3479999899864197,0.3479999899864197,0.3479999899864197,0.35600000619888306,167,7
chameleon,GCN,density_control,7,0.35600000619888306,0.35600000619888306,0.35600000619888306,0.3580000102519989,140,7
chameleon,GCN,inductive,7,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.35600000619888306,279,7
chameleon,GraphSAGE,transductive,7,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.40400001406669617,172,7
chameleon,GraphSAGE,density_control,7,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.4000000059604645,157,7
chameleon,GraphSAGE,inductive,7,0.3479999899864197,0.3479999899864197,0.3479999899864197,0.40799999237060547,300,7
chameleon,MLP,transductive,7,0.33799999952316284,0.33799999952316284,0.33799999952316284,0.38199999928474426,121,7
chameleon,MLP,density_control,7,0.33799999952316284,0.33799999952316284,0.33799999952316284,0.38199999928474426,121,7
chameleon,MLP,inductive,7,0.33799999952316284,0.33799999952316284,0.33799999952316284,0.38199999928474426,121,7
chameleon,LabelProp,transductive,7,0.21400000154972076,0.21400000154972076,0.21400000154972076,0.22599999606609344,0,7
chameleon,LabelProp,density_control,7,0.21400000154972076,0.21400000154972076,0.21400000154972076,0.22599999606609344,0,7
chameleon,LabelProp,inductive,7,0.21400000154972076,0.21400000154972076,0.21400000154972076,0.22599999606609344,0,7
chameleon,GCN,transductive,8,0.2980000078678131,0.2980000078678131,0.2980000078678131,0.33799999952316284,157,8
chameleon,GCN,density_control,8,0.32600000500679016,0.32600000500679016,0.32600000500679016,0.34599998593330383,157,8
chameleon,GCN,inductive,8,0.328000009059906,0.328000009059906,0.328000009059906,0.33799999952316284,109,8
chameleon,GraphSAGE,transductive,8,0.4059999883174896,0.4059999883174896,0.4059999883174896,0.4300000071525574,114,8
chameleon,GraphSAGE,density_control,8,0.40400001406669617,0.40400001406669617,0.40400001406669617,0.421999990940094,112,8
chameleon,GraphSAGE,inductive,8,0.3919999897480011,0.3919999897480011,0.3919999897480011,0.40799999237060547,114,8
chameleon,MLP,transductive,8,0.39800000190734863,0.39800000190734863,0.39800000190734863,0.3880000114440918,118,8
chameleon,MLP,density_control,8,0.39800000190734863,0.39800000190734863,0.39800000190734863,0.3880000114440918,118,8
chameleon,MLP,inductive,8,0.39800000190734863,0.39800000190734863,0.39800000190734863,0.3880000114440918,118,8
chameleon,LabelProp,transductive,8,0.24799999594688416,0.24799999594688416,0.24799999594688416,0.22200000286102295,0,8
chameleon,LabelProp,density_control,8,0.24799999594688416,0.24799999594688416,0.24799999594688416,0.22200000286102295,0,8
chameleon,LabelProp,inductive,8,0.24799999594688416,0.24799999594688416,0.24799999594688416,0.22200000286102295,0,8
chameleon,GCN,transductive,9,0.3179999887943268,0.3179999887943268,0.3179999887943268,0.35199999809265137,189,9
chameleon,GCN,density_control,9,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.32600000500679016,132,9
chameleon,GCN,inductive,9,0.30399999022483826,0.30399999022483826,0.30399999022483826,0.335999995470047,169,9
chameleon,GraphSAGE,transductive,9,0.3919999897480011,0.3919999897480011,0.3919999897480011,0.41200000047683716,119,9
chameleon,GraphSAGE,density_control,9,0.40400001406669617,0.40400001406669617,0.40400001406669617,0.421999990940094,156,9
chameleon,GraphSAGE,inductive,9,0.3919999897480011,0.3919999897480011,0.3919999897480011,0.3959999978542328,130,9
chameleon,MLP,transductive,9,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.41600000858306885,116,9
chameleon,MLP,density_control,9,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.41600000858306885,116,9
chameleon,MLP,inductive,9,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.41600000858306885,116,9
chameleon,LabelProp,transductive,9,0.20200000703334808,0.20200000703334808,0.20200000703334808,0.20999999344348907,0,9
chameleon,LabelProp,density_control,9,0.20200000703334808,0.20200000703334808,0.20200000703334808,0.20999999344348907,0,9
chameleon,LabelProp,inductive,9,0.20200000703334808,0.20200000703334808,0.20200000703334808,0.20999999344348907,0,9
squirrel,GCN,transductive,0,0.1979999989271164,0.1979999989271164,0.1979999989271164,0.23600000143051147,102,0
squirrel,GCN,density_control,0,0.20200000703334808,0.20200000703334808,0.20200000703334808,0.24799999594688416,102,0
squirrel,GCN,inductive,0,0.20200000703334808,0.20200000703334808,0.20200000703334808,0.23800000548362732,103,0
squirrel,GraphSAGE,transductive,0,0.25200000405311584,0.25200000405311584,0.25200000405311584,0.2919999957084656,104,0
squirrel,GraphSAGE,density_control,0,0.23199999332427979,0.23199999332427979,0.23199999332427979,0.2800000011920929,101,0
squirrel,GraphSAGE,inductive,0,0.27399998903274536,0.27399998903274536,0.27399998903274536,0.2800000011920929,108,0
squirrel,MLP,transductive,0,0.25600001215934753,0.25600001215934753,0.25600001215934753,0.2619999945163727,108,0
squirrel,MLP,density_control,0,0.25600001215934753,0.25600001215934753,0.25600001215934753,0.2619999945163727,108,0
squirrel,MLP,inductive,0,0.25600001215934753,0.25600001215934753,0.25600001215934753,0.2619999945163727,108,0
