dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
Cora,GraphSAGE,density_control,5,0.7879999876022339,0.7879999876022339,0.7879999876022339,0.777999997138977,131,0
Cora,GraphSAGE,inductive,5,0.7979999780654907,0.7979999780654907,0.7979999780654907,0.7760000228881836,203,0
Cora,MLP,transductive,5,0.5720000267028809,0.5720000267028809,0.5720000267028809,0.6119999885559082,119,0
Cora,MLP,density_control,5,0.5720000267028809,0.5720000267028809,0.5720000267028809,0.6119999885559082,119,0
Cora,MLP,inductive,5,0.5720000267028809,0.5720000267028809,0.5720000267028809,0.6119999885559082,119,0
Cora,LabelProp,transductive,5,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,5,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,5,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,6,0.800000011920929,0.800000011920929,0.800000011920929,0.7900000214576721,119,0
Cora,GCN,density_control,6,0.8180000185966492,0.8180000185966492,0.8180000185966492,0.7799999713897705,119,0
Cora,GCN,inductive,6,0.8159999847412109,0.8159999847412109,0.8159999847412109,0.7860000133514404,252,0
Cora,GraphSAGE,transductive,6,0.8159999847412109,0.8159999847412109,0.8159999847412109,0.7839999794960022,262,0
Cora,GraphSAGE,density_control,6,0.7739999890327454,0.7739999890327454,0.7739999890327454,0.7540000081062317,107,0
Cora,GraphSAGE,inductive,6,0.8040000200271606,0.8040000200271606,0.8040000200271606,0.7839999794960022,231,0
Cora,MLP,transductive,6,0.5839999914169312,0.5839999914169312,0.5839999914169312,0.5879999995231628,115,0
Cora,MLP,density_control,6,0.5839999914169312,0.5839999914169312,0.5839999914169312,0.5879999995231628,115,0
Cora,MLP,inductive,6,0.5839999914169312,0.5839999914169312,0.5839999914169312,0.5879999995231628,115,0
Cora,LabelProp,transductive,6,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,6,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,6,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,7,0.8240000009536743,0.8240000009536743,0.8240000009536743,0.8059999942779541,109,0
Cora,GCN,density_control,7,0.8080000281333923,0.8080000281333923,0.8080000281333923,0.8040000200271606,112,0
Cora,GCN,inductive,7,0.8159999847412109,0.8159999847412109,0.8159999847412109,0.7900000214576721,113,0
Cora,GraphSAGE,transductive,7,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.7940000295639038,106,0
Cora,GraphSAGE,density_control,7,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.777999997138977,107,0
Cora,GraphSAGE,inductive,7,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.7639999985694885,116,0
Cora,MLP,transductive,7,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.6019999980926514,114,0
Cora,MLP,density_control,7,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.6019999980926514,114,0
Cora,MLP,inductive,7,0.5699999928474426,0.5699999928474426,0.5699999928474426,0.6019999980926514,114,0
Cora,LabelProp,transductive,7,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,7,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,7,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,8,0.8259999752044678,0.8259999752044678,0.8259999752044678,0.7960000038146973,111,0
Cora,GCN,density_control,8,0.8080000281333923,0.8080000281333923,0.8080000281333923,0.7919999957084656,109,0
Cora,GCN,inductive,8,0.8080000281333923,0.8080000281333923,0.8080000281333923,0.7839999794960022,109,0
Cora,GraphSAGE,transductive,8,0.8159999847412109,0.8159999847412109,0.8159999847412109,0.7839999794960022,112,0
Cora,GraphSAGE,density_control,8,0.8019999861717224,0.8019999861717224,0.8019999861717224,0.7799999713897705,129,0
Cora,GraphSAGE,inductive,8,0.7720000147819519,0.7720000147819519,0.7720000147819519,0.7720000147819519,107,0
Cora,MLP,transductive,8,0.5659999847412109,0.5659999847412109,0.5659999847412109,0.5920000076293945,117,0
Cora,MLP,density_control,8,0.5659999847412109,0.5659999847412109,0.5659999847412109,0.5920000076293945,117,0
Cora,MLP,inductive,8,0.5659999847412109,0.5659999847412109,0.5659999847412109,0.5920000076293945,117,0
Cora,LabelProp,transductive,8,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,8,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,8,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,GCN,transductive,9,0.8119999766349792,0.8119999766349792,0.8119999766349792,0.800000011920929,108,0
Cora,GCN,density_control,9,0.8180000185966492,0.8180000185966492,0.8180000185966492,0.7839999794960022,112,0
Cora,GCN,inductive,9,0.8180000185966492,0.8180000185966492,0.8180000185966492,0.7900000214576721,113,0
Cora,GraphSAGE,transductive,9,0.8059999942779541,0.8059999942779541,0.8059999942779541,0.7960000038146973,112,0
Cora,GraphSAGE,density_control,9,0.800000011920929,0.800000011920929,0.800000011920929,0.7900000214576721,108,0
Cora,GraphSAGE,inductive,9,0.8080000281333923,0.8080000281333923,0.8080000281333923,0.7639999985694885,108,0
Cora,MLP,transductive,9,0.5640000104904175,0.5640000104904175,0.5640000104904175,0.5979999899864197,142,0
Cora,MLP,density_control,9,0.5640000104904175,0.5640000104904175,0.5640000104904175,0.5979999899864197,142,0
Cora,MLP,inductive,9,0.5640000104904175,0.5640000104904175,0.5640000104904175,0.5979999899864197,142,0
Cora,LabelProp,transductive,9,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,density_control,9,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
Cora,LabelProp,inductive,9,0.5820000171661377,0.5820000171661377,0.5820000171661377,0.5640000104904175,0,0
CiteSeer,GCN,transductive,0,0.6959999799728394,0.6959999799728394,0.6959999799728394,0.7020000219345093,105,0
