dataset,model,regime,seed,test_accuracy,test_accuracy_dedup,test_accuracy_nbr_covered,val_accuracy,epochs_run,split_index
CiteSeer,LabelProp,inductive,0,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,1,0.6809999942779541,0.6743455529212952,0.7395833134651184,0.6919999718666077,180,0
CiteSeer,GCN,inductive,1,0.6899999976158142,0.6848167777061462,0.75,0.6800000071525574,125,0
CiteSeer,GraphSAGE,transductive,1,0.6700000166893005,0.6638743281364441,0.7395833134651184,0.7080000042915344,105,0
CiteSeer,GraphSAGE,inductive,1,0.6660000085830688,0.6607329845428467,0.7291666865348816,0.6499999761581421,105,0
CiteSeer,MLP,transductive,1,0.5189999938011169,0.5068062543869019,0.625,0.5659999847412109,113,0
CiteSeer,MLP,inductive,1,0.5189999938011169,0.5068062543869019,0.625,0.5659999847412109,113,0
CiteSeer,LabelProp,transductive,1,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,1,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,2,0.6909999847412109,0.6858638525009155,0.7395833134651184,0.7020000219345093,107,0
CiteSeer,GCN,inductive,2,0.6769999861717224,0.672251284122467,0.7291666865348816,0.6600000262260437,106,0
CiteSeer,GraphSAGE,transductive,2,0.6800000071525574,0.672251284122467,0.7291666865348816,0.6919999718666077,119,0
CiteSeer,GraphSAGE,inductive,2,0.6660000085830688,0.6617801189422607,0.6875,0.6380000114440918,105,0
CiteSeer,MLP,transductive,2,0.5360000133514404,0.5246073007583618,0.6458333134651184,0.5220000147819519,117,0
CiteSeer,MLP,inductive,2,0.5360000133514404,0.5246073007583618,0.6458333134651184,0.5220000147819519,117,0
CiteSeer,LabelProp,transductive,2,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,2,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,3,0.6899999976158142,0.6827225089073181,0.7604166865348816,0.6940000057220459,138,0
CiteSeer,GCN,inductive,3,0.6859999895095825,0.6806282997131348,0.7395833134651184,0.6499999761581421,189,0
CiteSeer,GraphSAGE,transductive,3,0.6990000009536743,0.6942408084869385,0.7395833134651184,0.6899999976158142,153,0
CiteSeer,GraphSAGE,inductive,3,0.6570000052452087,0.6534031629562378,0.71875,0.6140000224113464,105,0
CiteSeer,MLP,transductive,3,0.5270000100135803,0.5151832699775696,0.5625,0.5360000133514404,169,0
CiteSeer,MLP,inductive,3,0.5270000100135803,0.5151832699775696,0.5625,0.5360000133514404,169,0
CiteSeer,LabelProp,transductive,3,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,3,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,4,0.6899999976158142,0.6848167777061462,0.7395833134651184,0.7039999961853027,104,0
CiteSeer,GCN,inductive,4,0.6850000023841858,0.681675374507904,0.7083333134651184,0.6679999828338623,105,0
CiteSeer,GraphSAGE,transductive,4,0.6809999942779541,0.6774868965148926,0.6979166865348816,0.6919999718666077,147,0
CiteSeer,GraphSAGE,inductive,4,0.6809999942779541,0.6753926873207092,0.71875,0.6679999828338623,105,0
CiteSeer,MLP,transductive,4,0.5289999842643738,0.519371747970581,0.5625,0.527999997138977,174,0
CiteSeer,MLP,inductive,4,0.5289999842643738,0.519371747970581,0.5625,0.527999997138977,174,0
CiteSeer,LabelProp,transductive,4,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,4,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,5,0.6970000267028809,0.690052330493927,0.7708333134651184,0.7179999947547913,106,0
CiteSeer,GCN,inductive,5,0.6919999718666077,0.6890052556991577,0.7291666865348816,0.6620000004768372,106,0
CiteSeer,GraphSAGE,transductive,5,0.7020000219345093,0.7005235552787781,0.6770833134651184,0.6940000057220459,104,0
CiteSeer,GraphSAGE,inductive,5,0.6859999895095825,0.6848167777061462,0.6979166865348816,0.6359999775886536,132,0
CiteSeer,MLP,transductive,5,0.546999990940094,0.5392670035362244,0.5729166865348816,0.5419999957084656,110,0
CiteSeer,MLP,inductive,5,0.546999990940094,0.5392670035362244,0.5729166865348816,0.5419999957084656,110,0
CiteSeer,LabelProp,transductive,5,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,LabelProp,inductive,5,0.3659999966621399,0.3539266884326935,0.75,0.36399999260902405,0,0
CiteSeer,GCN,transductive,6,0.7039999961853027,0.6973822116851807,0.7604166865348816,0.6959999799728394,106,0
CiteSeer,GCN,inductive,6,0.6819999814033508,0.6764397621154785,0.7395833134651184,0.6639999747276306,107,0
CiteSeer,GraphSAGE,transductive,6,0.6629999876022339,0.6586387157440186,0.6770833134651184,0.6940000057220459,105,0
CiteSeer,GraphSAGE,inductive,6,0.671999990940094,0.6701570749282837,0.6770833134651184,0.6600000262260437,106,0
CiteSeer,MLP,transductive,6,0.5230000019073486,0.5120418667793274,0.6145833134651184,0.5339999794960022,144,0
